"Class" "eD1" "eS1" "eL1" "eD2" "eS2" "eL2" "eD3" "eS3" "eL3" "eD4" "eS4" "eL4" "eD5" "eS5" "eL5" "eD6" "eS6" "eL6" "Theta1.1" "Theta1.2" "Theta1.3" "Theta1.4" "Theta1.5" "Theta1.6" "Theta2.1" "Theta2.2" "Theta2.3" "Theta2.4" "Theta2.5" "Theta2.6" "LogAlpha1" "LogAlpha2" "LogAlpha3" "LogAlpha4" "LogAlpha5" "LogAlpha6" "LogSigmaSq1" "LogSigmaSq2" "LogSigmaSq3" "LogSigmaSq4" "LogSigmaSq5" "LogSigmaSq6"
1 1.05511637099166 1.22838425319096 1.091767640253 4.85015353478947 4.89330236586968 4.82971709425351 0.305929913211453 0.0962032630751706 1.20344774103738 2.77965918681031 2.8566184502953 2.69839922316231 -1.50590828882744 -0.430071413442247 -0.0771849634536763 3.66393627326203 3.66180620690929 3.66114484735703 1.19213644531555 4.82640599599108 0.115604109596461 2.77320662280545 0.423537177266553 3.66171879228204 1.19213644531555 4.82640599599108 0.115604109596461 2.77320662280545 0.423537177266553 3.66171879228204 2.3128849233035 2.17987577570602 2.77552028093487 2.46325865434483 1.76658186153509 2.08320232783444 0.485786525066942 0.06154715269804 2.72949316957965 -0.0354065750725567 2.5270528504625 -1.71765552065335
1 -0.293959478469636 0.709257308302441 -2.17098273996562 3.59519536019844 3.18849959780925 3.8043222471279 -0.0840229051084604 1.29390206763582 1.39669130661487 5.76600135913864 -3.7842101774981 6.15282763811319 0.570319610653023 0.569430300894233 0.563732369345165 3.0933550857564 4.60907947052529 3.38836404385299 0.0996336014941335 3.51273532141931 1.65786339784972 3.59347441466525 0.566943527664989 3.7243085319642 0.0996336014941335 3.51273532141931 1.65786339784972 3.59347441466525 0.566943527664989 3.7243085319642 2.47401069151238 2.67156620370224 1.57563470047899 0.734058269765228 2.81791552319191 0.095185068435967 2.90907644154504 1.35086971521378 2.34118691948242 2.42449403228238 -1.20677367947064 -0.0671669263392687
1 1.22894617141502 1.26978403662866 1.26251328050509 3.7280502840047 3.96491341113149 4.0885714167724 0.135998306769124 0.141199734978806 0.142079581076244 1.08079600493496 5.52177494307449 2.32764192752356 8.18944405072612 -2.14964541323618 7.27945267727275 4.4562804771268 4.45096038294398 4.44530852130903 1.24084489187226 3.87867127079517 0.144090678077191 3.3185438986402 3.00809474545531 4.43864090368152 1.24084489187226 3.87867127079517 0.144090678077191 3.3185438986402 3.00809474545531 4.43864090368152 1.45601663156413 2.25517162308097 2.30266118841246 1.07599458564073 0.294082903303206 2.2389976750128 -1.76199324475601 2.1556536918506 -1.32727251434699 2.10535759176128 2.9143163592089 -0.636636508163065
1 2.24248519778984 2.18573203293676 2.17744998653813 2.58845519962855 2.48093522793293 2.63598154429006 2.15323579444677 2.17589206924791 3.16613429509968 7.67137002797396 6.30495365598391 -0.982790793844345 1.52849122496159 -2.53409116256419 -1.80510779835849 -6.06655463889977 -0.772563409873297 -3.42706280003947 2.17663420829922 2.79070738120936 2.31003627297468 2.96012913342565 0.780875121708959 0.365772937657312 2.17663420829922 2.79070738120936 2.31003627297468 2.96012913342565 0.780875121708959 0.365772937657312 2.34836322139017 1.46816025255248 2.68084868579172 1.26903791190125 1.4592852992937 0.525876843603328 -0.747016491834074 0.829955674242228 2.6912420715671 2.69688734505326 2.83592682518065 1.72884524287656
1 1.86581220072208 5.80298438534808 3.98186675464689 2.37601049730729 2.98588436803432 3.40646755851158 3.58578167855441 3.44850001667456 3.24615528346939 0.317394363707852 -1.02979095885086 -3.75360923076201 1.57452869970335 2.22480269479016 3.80305045558842 5.01427033648617 4.57357363008188 2.68117440062058 4.21006812597625 2.59989303187467 3.25498344842345 1.0412788123358 2.94857672066428 3.60567285213619 4.21006812597625 2.59989303187467 3.25498344842345 1.0412788123358 2.94857672066428 3.60567285213619 0.706593475537375 2.71612691762857 2.75451148138382 1.41898249438964 2.01527883019298 0.00627162214368585 1.49349632975645 2.63681140099652 1.94060182501562 2.72187273087911 2.1841310611926 0.267815433442593
1 2.12889184543335 2.12094842474722 2.07459233369716 1.77917001732214 1.79150354924151 1.79092764961214 1.04717452905881 -0.119796339646099 1.64716407903863 3.33692525721099 3.55696827742955 3.50058611764291 1.37640617006998 3.79582889626908 2.96752268009145 4.70438493233794 4.6388139577527 4.62213144624536 2.05584912211634 1.78670574678108 1.23051330563612 3.4429371508304 2.7776559710037 4.65248592896387 2.05584912211634 1.78670574678108 1.23051330563612 3.4429371508304 2.7776559710037 4.65248592896387 1.91675180825405 2.76267267856747 0.883615348488092 2.57791212620214 1.61706597078592 2.83503557159565 0.599556298227981 -1.28321896120906 1.18705142475665 0.969998574117199 1.83534284657799 0.0127608126495033
1 4.93804892177519 5.25455705282225 5.16378001967243 0.878611602166072 0.880198627234926 0.84850222935681 3.19348565534302 0.320581639557867 4.3136394496036 1.33207738493692 1.34457791116964 1.36749866688601 2.39102815731364 2.48458219143141 1.74786033382962 2.22117895783015 2.29750533694872 2.28456117533058 4.92733710329048 0.864384907763451 1.10967332264408 1.34847426437773 1.99578935396858 2.13366375886835 4.92733710329048 0.864384907763451 1.10967332264408 1.34847426437773 1.99578935396858 2.13366375886835 1.09124891459942 2.24544777930714 1.59051456861198 2.01493580150418 2.29006656445563 2.72764033544809 0.709282599389553 -1.14060762617737 2.44552781060338 -0.482189261121675 1.81854815874249 1.21256786235608
1 3.54593941217772 -1.39497446346139 -1.34813342385656 1.21999363498127 1.23289963236768 1.2206463603449 4.28048941497941 4.09873140389025 4.17433173207236 1.06663396421721 0.863283724427663 2.16295043227468 3.2590569004261 3.41572060882403 3.36862108884658 4.39037279876209 4.28869128308553 4.83694530227906 2.48612700495869 1.22692992328666 4.08887073630467 1.19986782548949 3.3285381575115 4.64172614272684 2.48612700495869 1.22692992328666 4.08887073630467 1.19986782548949 3.3285381575115 4.64172614272684 1.63728855759837 2.51761274272576 1.7380014876835 1.01569713489152 0.667602816363797 0.754554681479931 2.77023786283098 -1.62028655107133 -0.190747981425375 0.889727415749803 -0.49435871001333 0.0988363772630691
1 4.93004125412609 4.96581952084079 4.96017608913327 2.2542959621903 2.25654250804767 2.25187952438308 3.37236593318974 3.37279594745505 3.3702624504542 -13.9468650030586 -5.79517486941604 -8.21165013676071 2.04707860119044 2.43667935584807 -0.34626125567187 3.79426414841436 6.3535593304788 3.54158445074747 4.93863853858784 2.25669332663529 3.37275077821687 2.31461694580503 2.31099612661637 3.95962095702998 4.93863853858784 2.25669332663529 3.37275077821687 2.31461694580503 2.31099612661637 3.95962095702998 2.85805694013834 2.93187379580922 2.94528199941851 0.574286197777838 0.791425036266446 0.379771496169269 -0.43928873189725 -1.82216984848492 -1.85694569651969 2.9188956792932 1.58742036158219 0.79330039746128
1 2.79481386582922 2.35002035292089 0.567401971390154 2.6498910360359 2.71200253072918 2.75668072571023 1.67264984681724 1.80660638706809 2.29141305313896 4.64998984275019 6.3893240818308 4.96458650882117 0.777065488564292 0.794760392378841 0.762724194960402 2.88645225322454 3.82812666206249 4.24061261839569 1.48204029304907 2.88450820371509 1.90993750351481 4.38713388517499 0.772596930619329 3.88089788146317 1.48204029304907 2.88450820371509 1.90993750351481 4.38713388517499 0.772596930619329 3.88089788146317 0.0487053876277059 0.597862532129511 1.50883512943983 2.5221783388406 2.87058303295635 2.04221019032411 0.254507832694799 -0.268850208260119 0.925879262620583 2.95725489454344 -0.112680009799078 1.45817936584353
1 0.78932739164422 0.750908641932775 1.21890359695416 0.479533039131848 0.475491001063387 0.480145050665759 4.51859016051005 4.80751916636436 3.26103120157517 3.04824886121545 2.34900682193167 2.70839211126189 5.0987820179231 5.21871218388539 6.04486356471566 2.90287877267619 2.81923972927585 2.82877281919998 0.97490809392184 0.48493116046302 3.5019557736814 2.63820257270709 4.66111819841899 2.81247884850018 0.97490809392184 0.48493116046302 3.5019557736814 2.63820257270709 4.66111819841899 2.81247884850018 0.238752868724987 2.36384696653113 1.17077403911389 2.04707833542489 2.48305344139226 2.19804693572223 -0.310173688223585 -1.51319479150698 1.69594854535535 2.06792343710549 2.83282107394189 1.09629992232658
1 0.964737097794127 0.926319034959084 0.882869797033988 1.27729221550179 2.93559628412227 2.72045856543197 2.44187368561545 2.09452193524567 2.5804959398012 11.499286708496 -38.847668337081 18.9643641310522 3.59418528838232 3.53938679382148 3.60947964481068 0.153119561387864 0.0227181063418275 0.189930459274892 0.88903543073684 2.84466756740585 3.08298458810896 4.56116119748913 3.53741868166253 0.0135093275457621 0.88903543073684 2.84466756740585 3.08298458810896 4.56116119748913 3.53741868166253 0.0135093275457621 0.859159841900691 0.601787990424782 0.630998136475682 0.188600493595004 2.93418993218802 2.66417083167471 -1.49759208131582 1.07299215579405 0.912361080525443 2.84152638586238 1.47042056499049 1.24291993048973
1 0.204744986545185 0.19816948958209 0.22601307000717 2.42410341610336 2.43133951765403 2.42613077956392 1.37131166237189 1.35027098842962 1.34999278363335 -8.76043056225097 3.82206993582225 4.38510443543749 2.83255017852508 1.42453872418074 2.13292176738647 1.88659610224146 1.89840023823611 1.89592813388738 0.202578566968441 2.41952075157315 1.35247375350446 1.65746028302237 2.84413628280163 1.89278971520253 0.202578566968441 2.41952075157315 1.35247375350446 1.65746028302237 2.84413628280163 1.89278971520253 1.91072555445135 2.93235843954608 1.52277538133785 0.518595719709992 0.250860799569637 2.57045862777159 -1.90777437458746 -0.199624106055126 -1.999357922934 2.54053242923692 0.814808040857315 -1.55219388823025
1 1.42133716154529 0.966705852340816 0.693931531578579 3.99067327796385 3.92881356345385 4.0123438060222 1.94918214922381 1.92381523924127 1.91607479026201 3.11101264921255 3.16502876473762 3.09612790120018 3.39059076679915 3.35165459614763 3.38452263831679 1.29837584611515 1.26537276550768 0.894336961303531 0.980889782076702 3.96178687689826 1.93174594314769 3.16285937093198 3.3726551651489 1.07947389711626 0.980889782076702 3.96178687689826 1.93174594314769 3.16285937093198 3.3726551651489 1.07947389711626 2.37777769030072 1.30247003305703 2.87123445700854 0.706354353809729 1.74870215146802 0.542516202433035 2.2953125119675 -0.56563750305213 0.113144288305193 -1.33620916446671 -1.15096051292494 -0.447314952500164
1 5.98744767800217 -3.25202433475323 3.52600887265548 0.123899024068302 -1.12817430395921 2.55827828999949 2.81534453360814 3.44985001112577 3.81268504528768 4.48100212864553 3.87225487643382 4.24241579869794 1.79050445872271 2.95168698315997 1.83892277121329 2.28560224919596 2.4912341279111 2.62278432934167 0.872067817253992 1.10462594544515 2.5218382535968 4.29757236735895 3.66062655113637 2.50170997227542 0.872067817253992 1.10462594544515 2.5218382535968 4.29757236735895 3.66062655113637 2.50170997227542 0.772002528654411 0.834280445007607 2.3543927706778 2.56717479019426 0.379292264347896 0.488114377018064 2.33914640103467 1.43994077644311 2.48143349261954 2.23592191305943 1.15716760233045 -0.45926571637392
1 -0.191559423287722 0.0734724421936775 0.250084618566211 -0.429997381707211 -1.16851092747684 2.53641515688658 2.16787066743807 2.3493512842951 2.79891120392357 0.948802869334192 1.1327694409551 1.1239852675317 1.3493339078025 1.72219852000728 1.34581316616256 3.84270919442552 3.9296039844617 4.0070145547165 0.101573063293472 0.193801993736997 2.58735275012441 1.13453309400938 1.84567191172391 3.9916960708797 0.101573063293472 0.193801993736997 2.58735275012441 1.13453309400938 1.84567191172391 3.9916960708797 2.04894964001141 2.15907589579001 2.44486964656971 2.74131309776567 1.98201641254127 2.27416920103133 0.621499293018132 2.8792295937892 2.15360398590565 1.20845711277798 1.36437579710037 0.64981881598942
1 1.13194457382331 1.18209014454521 1.18187518822815 1.42076064784269 3.94616318592021 1.24370251357405 4.44606034086564 4.43719903602626 4.43121450730695 1.39839222476196 1.37506226129777 1.45006589157512 13.4968030664273 5.05578185414623 13.0531292747386 3.11276680088951 2.73236681978558 3.08631106971108 1.1725639377255 3.1515195814427 4.43808991578408 1.41174767864868 4.90630437503569 3.09412953443825 1.1725639377255 3.1515195814427 4.43808991578408 1.41174767864868 4.90630437503569 3.09412953443825 2.79552662651986 1.03748197224922 1.207265060395 0.370832374552265 0.785375185310841 2.80629507615231 -0.102447405690327 1.86579866753891 -1.47800688096322 -1.50247563887388 2.72025762777776 1.80709276767448
1 -3.00672151121465 -4.2505556662149 -0.710134705860307 2.83895771262488 3.52179793884256 3.67437525234127 0.373175691440918 0.0857609856239977 0.20784244708458 4.94530145733813 6.21700459016883 5.63271205719096 2.11515007817226 2.03393237585968 1.84274466878715 0.513097656893725 0.527637860162401 0.537402655963312 0.372968629235402 2.63261191663332 0.0784866698086262 4.8229564295616 2.04430147423409 0.52874802146107 0.372968629235402 2.63261191663332 0.0784866698086262 4.8229564295616 2.04430147423409 0.52874802146107 0.697397183859721 2.45914513687603 0.129374471493065 2.39621866797097 2.41472187289037 2.48310824017972 2.02461288846098 2.73435388761573 -0.354482384165749 2.84026001184247 0.87773180170916 -0.723517671460286
1 1.79676134896142 1.66101857168 1.6923408412915 3.39206619151554 3.38961904208525 3.38961746501486 2.7150874307622 2.73097981366909 2.72351030492806 1.38775653705635 1.41071212436202 1.37035512773025 3.98807128133166 3.37390614316732 3.30118224123236 1.12299465464175 2.52472238614731 0.888215223365883 1.81465360685252 3.38981340988539 2.72476359154098 1.3756966474466 3.85093871387653 1.94057462736964 1.81465360685252 3.38981340988539 2.72476359154098 1.3756966474466 3.85093871387653 1.94057462736964 0.297135889995843 2.87673521018587 2.78878399520181 2.16383610572666 1.0200871929992 0.239334186539054 -1.25973261357285 -1.56233235774562 -1.49138660682365 -0.943597397301346 0.34086055890657 0.51005319529213
1 1.63959444391185 1.55948765847538 1.6393863814236 1.71431549440798 3.01051296719076 2.19881258188026 -0.586720590084179 -2.85160359074323 -2.61718343299239 1.1479376759847 -0.499317102579452 -0.634482007757208 6.95785654192712 5.45942219131262 -0.209683753786983 3.69139101206117 3.24866721036293 3.08917028552242 1.59463451593183 1.62651705439202 0.0284944789018482 0.289508865680546 2.79462012229487 3.56214761151932 1.59463451593183 1.62651705439202 0.0284944789018482 0.289508865680546 2.79462012229487 3.56214761151932 2.38325669313781 0.895619326271117 1.36399764264934 2.56602493976243 0.468750473577529 0.153556999750435 0.762110709445551 1.28204191406257 1.79466814920306 2.45470889564604 2.72211136599071 -0.658427770715207
1 3.36669320429744 3.37029992797136 3.44002034912022 2.08053141931333 2.1915365123632 2.13679473803553 -1.27663282232261 2.12834238536283 -1.11128185329126 9.82700927724339 1.57495488591659 9.94123824028095 4.36260399831981 3.21844311250784 3.45519108476638 -0.688082088627029 -0.732327777197027 6.7267911053144 3.18534003687091 2.09681401844136 0.311673016985878 2.67074074479751 3.28599560307339 0.924606674816459 3.18534003687091 2.09681401844136 0.311673016985878 2.67074074479751 3.28599560307339 0.924606674816459 2.59844877175055 0.617523713037372 1.15690755355172 0.674831512151286 0.274123962968588 1.51034714654088 1.60901547828689 -1.53312378842384 1.7417230301071 2.84536758507602 1.07454394293018 2.76489367894828
1 4.61294567535242 4.5670426069167 4.43002582727311 2.93240589547474 2.88676258272337 3.1068850122809 1.26951401647668 0.795522327523152 1.50248140045276 4.53973240600624 4.38708659446544 4.51133521556699 3.95896854216543 4.07630637860055 4.27128752849952 3.35417279288573 3.64128513702806 4.0452907732598 4.47588462848216 2.89823179482482 1.30464054993354 4.44203891791403 4.07588085858151 3.67830256815068 4.47588462848216 2.89823179482482 1.30464054993354 4.44203891791403 4.07588085858151 3.67830256815068 0.000506529584526975 1.10678552160971 2.8774228154216 1.07147044083104 1.03013402363285 2.32464607665315 -1.78762483922765 -0.728730428265408 2.70332974568009 -1.5384056144394 0.0590953552164137 1.47653613192961
